record_num,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,country
3,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,Turkey
4,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,Turkey
5,0.0449,https://api.spotify.com/v1/audio-analysis/3VC7KLsQnwLdKHRu7J6XBP,0.928,177861,0.646,3VC7KLsQnwLdKHRu7J6XBP,0.0,1,0.19,-6.675,1,0.211,123.061,4,https://api.spotify.com/v1/tracks/3VC7KLsQnwLdKHRu7J6XBP,audio_features,spotify:track:3VC7KLsQnwLdKHRu7J6XBP,0.315,Turkey
6,0.138,https://api.spotify.com/v1/audio-analysis/09XOVDSIbBxBf6Kr1vGnHf,0.904,206693,0.462,09XOVDSIbBxBf6Kr1vGnHf,0.0,2,0.139,-12.017,1,0.295,90.022,4,https://api.spotify.com/v1/tracks/09XOVDSIbBxBf6Kr1vGnHf,audio_features,spotify:track:09XOVDSIbBxBf6Kr1vGnHf,0.692,Turkey
7,0.0889,https://api.spotify.com/v1/audio-analysis/3kyGlb9iNqhKJsS2WVNyzH,0.943,213841,0.846,3kyGlb9iNqhKJsS2WVNyzH,0.0,2,0.113,-4.025,1,0.212,136.093,4,https://api.spotify.com/v1/tracks/3kyGlb9iNqhKJsS2WVNyzH,audio_features,spotify:track:3kyGlb9iNqhKJsS2WVNyzH,0.699,Turkey
8,0.21,https://api.spotify.com/v1/audio-analysis/1pNZLvVjMheeoOpuQqKDIJ,0.889,219419,0.729,1pNZLvVjMheeoOpuQqKDIJ,0.0,6,0.104,-6.083,1,0.28,146.003,4,https://api.spotify.com/v1/tracks/1pNZLvVjMheeoOpuQqKDIJ,audio_features,spotify:track:1pNZLvVjMheeoOpuQqKDIJ,0.632,Turkey
9,0.634,https://api.spotify.com/v1/audio-analysis/381kyofsIJKajRfX9iKLs8,0.719,188362,0.607,381kyofsIJKajRfX9iKLs8,7.76e-06,10,0.111,-7.323,0,0.0398,149.969,4,https://api.spotify.com/v1/tracks/381kyofsIJKajRfX9iKLs8,audio_features,spotify:track:381kyofsIJKajRfX9iKLs8,0.48,Turkey
10,0.548,https://api.spotify.com/v1/audio-analysis/0m0Ew7RcwZaBS8psxgE00P,0.629,195484,0.581,0m0Ew7RcwZaBS8psxgE00P,0.0,1,0.127,-7.541,0,0.0577,123.982,4,https://api.spotify.com/v1/tracks/0m0Ew7RcwZaBS8psxgE00P,audio_features,spotify:track:0m0Ew7RcwZaBS8psxgE00P,0.388,Turkey
11,0.241,https://api.spotify.com/v1/audio-analysis/7fUGWMgLzsVdID1eKoPm3b,0.777,254000,0.668,7fUGWMgLzsVdID1eKoPm3b,0.0,5,0.311,-6.088,0,0.174,149.956,4,https://api.spotify.com/v1/tracks/7fUGWMgLzsVdID1eKoPm3b,audio_features,spotify:track:7fUGWMgLzsVdID1eKoPm3b,0.544,Turkey
12,0.436,https://api.spotify.com/v1/audio-analysis/4Kqvjf6CBJBTOoMGPYtVX1,0.521,214983,0.815,4Kqvjf6CBJBTOoMGPYtVX1,0.0,6,0.0844,-7.343,0,0.379,157.609,3,https://api.spotify.com/v1/tracks/4Kqvjf6CBJBTOoMGPYtVX1,audio_features,spotify:track:4Kqvjf6CBJBTOoMGPYtVX1,0.535,Turkey
13,0.0183,https://api.spotify.com/v1/audio-analysis/24mpJgP2YZUBif9NvmYyh4,0.692,210232,0.518,24mpJgP2YZUBif9NvmYyh4,0.0,1,0.284,-9.391,1,0.0407,98.02,4,https://api.spotify.com/v1/tracks/24mpJgP2YZUBif9NvmYyh4,audio_features,spotify:track:24mpJgP2YZUBif9NvmYyh4,0.326,Turkey
14,0.304,https://api.spotify.com/v1/audio-analysis/5NK38OSKOCAoPxTe6sOgW9,0.841,216100,0.635,5NK38OSKOCAoPxTe6sOgW9,0.0,6,0.0978,-5.616,1,0.169,145.966,4,https://api.spotify.com/v1/tracks/5NK38OSKOCAoPxTe6sOgW9,audio_features,spotify:track:5NK38OSKOCAoPxTe6sOgW9,0.445,Turkey
15,0.00982,https://api.spotify.com/v1/audio-analysis/2S2pucEIc2ZisqpqOYwKH0,0.693,246675,0.695,2S2pucEIc2ZisqpqOYwKH0,2.9e-05,4,0.127,-7.906,1,0.0581,106.007,4,https://api.spotify.com/v1/tracks/2S2pucEIc2ZisqpqOYwKH0,audio_features,spotify:track:2S2pucEIc2ZisqpqOYwKH0,0.724,Turkey
16,0.111,https://api.spotify.com/v1/audio-analysis/1DZn3kv6JAsqKw8iNWGWP0,0.923,173190,0.648,1DZn3kv6JAsqKw8iNWGWP0,2.73e-06,1,0.21,-4.957,1,0.244,119.961,4,https://api.spotify.com/v1/tracks/1DZn3kv6JAsqKw8iNWGWP0,audio_features,spotify:track:1DZn3kv6JAsqKw8iNWGWP0,0.542,Turkey
17,0.139,https://api.spotify.com/v1/audio-analysis/27OWNTEEtJCFVejrh5mqgv,0.704,172609,0.521,27OWNTEEtJCFVejrh5mqgv,0.0,1,0.0998,-6.271,1,0.135,139.821,4,https://api.spotify.com/v1/tracks/27OWNTEEtJCFVejrh5mqgv,audio_features,spotify:track:27OWNTEEtJCFVejrh5mqgv,0.358,Turkey
18,0.129,https://api.spotify.com/v1/audio-analysis/5Y3ZTBwRNrgj3AlXYASvDe,0.83,222329,0.515,5Y3ZTBwRNrgj3AlXYASvDe,0.0,6,0.1,-5.942,0,0.424,95.209,4,https://api.spotify.com/v1/tracks/5Y3ZTBwRNrgj3AlXYASvDe,audio_features,spotify:track:5Y3ZTBwRNrgj3AlXYASvDe,0.692,Turkey
19,0.37,https://api.spotify.com/v1/audio-analysis/0R0o8uOkDz40XsR6uwThfQ,0.788,222928,0.497,0R0o8uOkDz40XsR6uwThfQ,4.5e-06,11,0.0939,-10.964,0,0.151,130.02,4,https://api.spotify.com/v1/tracks/0R0o8uOkDz40XsR6uwThfQ,audio_features,spotify:track:0R0o8uOkDz40XsR6uwThfQ,0.339,Turkey
20,0.207,https://api.spotify.com/v1/audio-analysis/4LTHcXXwN8OW4fYm5sVNPP,0.798,233109,0.523,4LTHcXXwN8OW4fYm5sVNPP,0.000769,11,0.119,-9.695,0,0.0328,110.035,4,https://api.spotify.com/v1/tracks/4LTHcXXwN8OW4fYm5sVNPP,audio_features,spotify:track:4LTHcXXwN8OW4fYm5sVNPP,0.155,Turkey
21,0.934,https://api.spotify.com/v1/audio-analysis/1NJcg626wLln4pGHpiV7mf,0.351,200186,0.296,1NJcg626wLln4pGHpiV7mf,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/1NJcg626wLln4pGHpiV7mf,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf,0.12,Turkey
22,0.129,https://api.spotify.com/v1/audio-analysis/4GjIoWGPLf7C8LcjK1UNlS,0.756,283200,0.606,4GjIoWGPLf7C8LcjK1UNlS,0.0,2,0.128,-8.74,1,0.273,120.277,4,https://api.spotify.com/v1/tracks/4GjIoWGPLf7C8LcjK1UNlS,audio_features,spotify:track:4GjIoWGPLf7C8LcjK1UNlS,0.372,Turkey
23,0.217,https://api.spotify.com/v1/audio-analysis/5CaKpl8JB1FMCbsgh0sgO8,0.533,197967,0.541,5CaKpl8JB1FMCbsgh0sgO8,4.39e-06,6,0.11,-7.854,1,0.0252,144.135,4,https://api.spotify.com/v1/tracks/5CaKpl8JB1FMCbsgh0sgO8,audio_features,spotify:track:5CaKpl8JB1FMCbsgh0sgO8,0.335,Turkey
24,0.155,https://api.spotify.com/v1/audio-analysis/4NkKfZe4USK76vt2dVnIQ8,0.828,202528,0.855,4NkKfZe4USK76vt2dVnIQ8,0.0,7,0.286,-5.314,1,0.135,128.056,4,https://api.spotify.com/v1/tracks/4NkKfZe4USK76vt2dVnIQ8,audio_features,spotify:track:4NkKfZe4USK76vt2dVnIQ8,0.261,Turkey
25,0.0652,https://api.spotify.com/v1/audio-analysis/79sYvkdnJGFrYx67nBL5Nk,0.719,210931,0.826,79sYvkdnJGFrYx67nBL5Nk,0.000684,9,0.314,-3.319,1,0.0297,114.026,4,https://api.spotify.com/v1/tracks/79sYvkdnJGFrYx67nBL5Nk,audio_features,spotify:track:79sYvkdnJGFrYx67nBL5Nk,0.586,Turkey
26,0.326,https://api.spotify.com/v1/audio-analysis/6eYKSd5QD0Xj45ZDDt47dg,0.639,167252,0.612,6eYKSd5QD0Xj45ZDDt47dg,0.0,11,0.29,-8.145,0,0.0611,90.034,4,https://api.spotify.com/v1/tracks/6eYKSd5QD0Xj45ZDDt47dg,audio_features,spotify:track:6eYKSd5QD0Xj45ZDDt47dg,0.289,Turkey
27,0.562,https://api.spotify.com/v1/audio-analysis/11PO9iu6PtpgL1JK4QNUEJ,0.557,144907,0.683,11PO9iu6PtpgL1JK4QNUEJ,0.897,9,0.107,-9.298,0,0.0471,91.965,4,https://api.spotify.com/v1/tracks/11PO9iu6PtpgL1JK4QNUEJ,audio_features,spotify:track:11PO9iu6PtpgL1JK4QNUEJ,0.543,Turkey
28,0.18,https://api.spotify.com/v1/audio-analysis/3AXScNtH6Ywywwma6u8h95,0.867,183337,0.583,3AXScNtH6Ywywwma6u8h95,5.05e-05,4,0.147,-8.782,0,0.359,90.017,4,https://api.spotify.com/v1/tracks/3AXScNtH6Ywywwma6u8h95,audio_features,spotify:track:3AXScNtH6Ywywwma6u8h95,0.451,Turkey
29,0.304,https://api.spotify.com/v1/audio-analysis/7l8e7Pe8qndxhCU245rIve,0.528,218741,0.811,7l8e7Pe8qndxhCU245rIve,2.21e-05,8,0.0565,-7.147,0,0.0651,166.022,4,https://api.spotify.com/v1/tracks/7l8e7Pe8qndxhCU245rIve,audio_features,spotify:track:7l8e7Pe8qndxhCU245rIve,0.748,Turkey
30,0.601,https://api.spotify.com/v1/audio-analysis/31EltOuKi4PBBExtTTO00s,0.773,241091,0.672,31EltOuKi4PBBExtTTO00s,3.7e-06,8,0.139,-5.493,0,0.0684,110.014,4,https://api.spotify.com/v1/tracks/31EltOuKi4PBBExtTTO00s,audio_features,spotify:track:31EltOuKi4PBBExtTTO00s,0.247,Turkey
31,0.193,https://api.spotify.com/v1/audio-analysis/0ewiq9snqyF3dULzbMqI3J,0.787,245040,0.576,0ewiq9snqyF3dULzbMqI3J,0.0,2,0.231,-8.366,1,0.164,129.986,4,https://api.spotify.com/v1/tracks/0ewiq9snqyF3dULzbMqI3J,audio_features,spotify:track:0ewiq9snqyF3dULzbMqI3J,0.202,Turkey
32,0.0139,https://api.spotify.com/v1/audio-analysis/29OAg7zVADbu0ONXJppCFX,0.669,172850,0.915,29OAg7zVADbu0ONXJppCFX,0.0,10,0.131,-5.904,0,0.0719,120.973,4,https://api.spotify.com/v1/tracks/29OAg7zVADbu0ONXJppCFX,audio_features,spotify:track:29OAg7zVADbu0ONXJppCFX,0.608,Turkey
33,0.529,https://api.spotify.com/v1/audio-analysis/73Ec1iE2MDm6Y16Tq2Rz8O,0.355,234597,0.682,73Ec1iE2MDm6Y16Tq2Rz8O,0.129,10,0.123,-8.802,1,0.147,170.636,4,https://api.spotify.com/v1/tracks/73Ec1iE2MDm6Y16Tq2Rz8O,audio_features,spotify:track:73Ec1iE2MDm6Y16Tq2Rz8O,0.463,Turkey
34,0.109,https://api.spotify.com/v1/audio-analysis/3qOxkhNytyb6ifxNzxxULn,0.772,226768,0.716,3qOxkhNytyb6ifxNzxxULn,2.3e-05,5,0.0746,-4.454,1,0.219,140.07,4,https://api.spotify.com/v1/tracks/3qOxkhNytyb6ifxNzxxULn,audio_features,spotify:track:3qOxkhNytyb6ifxNzxxULn,0.388,Turkey
35,0.00858,https://api.spotify.com/v1/audio-analysis/1JvUmKSl9Mg6mQnmbjLYyz,0.824,248786,0.708,1JvUmKSl9Mg6mQnmbjLYyz,0.0,1,0.15,-5.836,0,0.201,157.967,4,https://api.spotify.com/v1/tracks/1JvUmKSl9Mg6mQnmbjLYyz,audio_features,spotify:track:1JvUmKSl9Mg6mQnmbjLYyz,0.522,Turkey
36,0.522,https://api.spotify.com/v1/audio-analysis/3PnnOWYdWL6nu4nVj49llh,0.73,133012,0.535,3PnnOWYdWL6nu4nVj49llh,0.0,11,0.0947,-10.247,0,0.231,164.071,4,https://api.spotify.com/v1/tracks/3PnnOWYdWL6nu4nVj49llh,audio_features,spotify:track:3PnnOWYdWL6nu4nVj49llh,0.651,Turkey
37,0.122,https://api.spotify.com/v1/audio-analysis/4pgSP5IFauYACHCMGA0T8r,0.582,244308,0.643,4pgSP5IFauYACHCMGA0T8r,0.000493,4,0.109,-8.26,0,0.0388,180.033,4,https://api.spotify.com/v1/tracks/4pgSP5IFauYACHCMGA0T8r,audio_features,spotify:track:4pgSP5IFauYACHCMGA0T8r,0.349,Turkey
38,0.219,https://api.spotify.com/v1/audio-analysis/23KSyhPMqyUVrrLo300YiW,0.567,192542,0.626,23KSyhPMqyUVrrLo300YiW,0.966,7,0.108,-9.059,0,0.0519,90.027,4,https://api.spotify.com/v1/tracks/23KSyhPMqyUVrrLo300YiW,audio_features,spotify:track:23KSyhPMqyUVrrLo300YiW,0.625,Turkey
39,0.0496,https://api.spotify.com/v1/audio-analysis/2LW11Yumkr933BEzOlSTtU,0.696,205088,0.872,2LW11Yumkr933BEzOlSTtU,2.09e-06,11,0.361,-5.967,0,0.045,128.007,4,https://api.spotify.com/v1/tracks/2LW11Yumkr933BEzOlSTtU,audio_features,spotify:track:2LW11Yumkr933BEzOlSTtU,0.717,Turkey
40,0.504,https://api.spotify.com/v1/audio-analysis/5xOAQ5o5mPI2FZZEOu1NZL,0.484,229600,0.689,5xOAQ5o5mPI2FZZEOu1NZL,0.285,9,0.103,-9.174,0,0.0568,81.891,4,https://api.spotify.com/v1/tracks/5xOAQ5o5mPI2FZZEOu1NZL,audio_features,spotify:track:5xOAQ5o5mPI2FZZEOu1NZL,0.516,Turkey
41,0.122,https://api.spotify.com/v1/audio-analysis/3oTB0j7PKUvKlhGgCPITbp,0.804,206289,0.551,3oTB0j7PKUvKlhGgCPITbp,0.0,7,0.119,-8.983,1,0.116,143.97,4,https://api.spotify.com/v1/tracks/3oTB0j7PKUvKlhGgCPITbp,audio_features,spotify:track:3oTB0j7PKUvKlhGgCPITbp,0.624,Turkey
42,0.115,https://api.spotify.com/v1/audio-analysis/59l0CeaA4LLngf30waUXWB,0.769,194772,0.556,59l0CeaA4LLngf30waUXWB,0.000294,9,0.117,-5.375,0,0.082,149.972,4,https://api.spotify.com/v1/tracks/59l0CeaA4LLngf30waUXWB,audio_features,spotify:track:59l0CeaA4LLngf30waUXWB,0.607,Turkey
43,0.629,https://api.spotify.com/v1/audio-analysis/7un00KtMiTADv6ZA3CBFAd,0.578,255000,0.607,7un00KtMiTADv6ZA3CBFAd,0.0,9,0.135,-6.191,0,0.0357,149.946,4,https://api.spotify.com/v1/tracks/7un00KtMiTADv6ZA3CBFAd,audio_features,spotify:track:7un00KtMiTADv6ZA3CBFAd,0.619,Turkey
44,0.131,https://api.spotify.com/v1/audio-analysis/2cC1YgnfQqXOvOFy1HRdhw,0.84,231863,0.458,2cC1YgnfQqXOvOFy1HRdhw,0.0,1,0.152,-10.108,1,0.0611,116.975,4,https://api.spotify.com/v1/tracks/2cC1YgnfQqXOvOFy1HRdhw,audio_features,spotify:track:2cC1YgnfQqXOvOFy1HRdhw,0.146,Turkey
45,0.336,https://api.spotify.com/v1/audio-analysis/43uKnBa5DWzznenao6O3pZ,0.708,173786,0.651,43uKnBa5DWzznenao6O3pZ,0.0,2,0.366,-6.6,0,0.038,140.036,4,https://api.spotify.com/v1/tracks/43uKnBa5DWzznenao6O3pZ,audio_features,spotify:track:43uKnBa5DWzznenao6O3pZ,0.401,Turkey
46,0.227,https://api.spotify.com/v1/audio-analysis/6FmHWIdFQgf4n5ATk3RisU,0.653,180659,0.557,6FmHWIdFQgf4n5ATk3RisU,0.0,11,0.101,-7.049,0,0.316,93.777,4,https://api.spotify.com/v1/tracks/6FmHWIdFQgf4n5ATk3RisU,audio_features,spotify:track:6FmHWIdFQgf4n5ATk3RisU,0.552,Turkey
47,0.372,https://api.spotify.com/v1/audio-analysis/7zn6VQuPR6aCLPRcZAA89R,0.605,232133,0.519,7zn6VQuPR6aCLPRcZAA89R,0.0947,2,0.0711,-6.501,0,0.0322,139.99,4,https://api.spotify.com/v1/tracks/7zn6VQuPR6aCLPRcZAA89R,audio_features,spotify:track:7zn6VQuPR6aCLPRcZAA89R,0.105,Turkey
48,0.0218,https://api.spotify.com/v1/audio-analysis/7w8XcjYxuykXdg9PTDTjBR,0.721,173000,0.748,7w8XcjYxuykXdg9PTDTjBR,0.0,5,0.0707,-8.564,0,0.132,170.054,4,https://api.spotify.com/v1/tracks/7w8XcjYxuykXdg9PTDTjBR,audio_features,spotify:track:7w8XcjYxuykXdg9PTDTjBR,0.625,Turkey
49,0.317,https://api.spotify.com/v1/audio-analysis/3xrFWPQqJ3zn6UOpBuyYZ2,0.82,181475,0.667,3xrFWPQqJ3zn6UOpBuyYZ2,0.0,1,0.104,-8.321,1,0.102,121.974,4,https://api.spotify.com/v1/tracks/3xrFWPQqJ3zn6UOpBuyYZ2,audio_features,spotify:track:3xrFWPQqJ3zn6UOpBuyYZ2,0.56,Turkey
0,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,UnitedKingdom
1,0.0533,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,0.878,157067,0.619,6u7jPi22kF8CTQ3rb9DHE7,0.0,6,0.113,-5.56,1,0.102,136.041,4,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,0.639,UnitedKingdom
2,0.0427,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,0.842,181040,0.734,4y3OI86AEP6PQoDE6olYhO,0.0,1,0.106,-5.065,0,0.0588,137.958,4,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,audio_features,spotify:track:4y3OI86AEP6PQoDE6olYhO,0.952,UnitedKingdom
3,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913,UnitedKingdom
4,0.0361,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,0.908,113013,0.517,53CJANUxooaqGOtdsBTh7O,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,audio_features,spotify:track:53CJANUxooaqGOtdsBTh7O,0.471,UnitedKingdom
5,0.163,https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP,0.833,149520,0.539,6MWtB6iiXyIwun0YzU6DFP,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,https://api.spotify.com/v1/tracks/6MWtB6iiXyIwun0YzU6DFP,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP,0.385,UnitedKingdom
6,0.0421,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,0.726,190440,0.554,4kV4N9D1iKVxx1KLvtTpjS,0.0,5,0.106,-5.29,0,0.0917,169.999,4,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.335,UnitedKingdom
7,0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,0.0965,119.991,4,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798,UnitedKingdom
8,0.272,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,0.802,157202,0.645,6nDKrPlXdpomGBgAlO7UdP,0.0,5,0.119,-6.181,0,0.0715,100.001,4,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,audio_features,spotify:track:6nDKrPlXdpomGBgAlO7UdP,0.376,UnitedKingdom
9,0.296,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,0.674,178480,0.881,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,0.234,UnitedKingdom
10,0.74,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,0.905,193143,0.389,4SSnFejRGlZikf02HLewEF,0.162,8,0.106,-14.505,1,0.332,120.046,4,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,0.196,UnitedKingdom
11,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,UnitedKingdom
12,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436,0.704,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,0.0476,133.002,4,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,UnitedKingdom
13,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347,UnitedKingdom
14,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671,UnitedKingdom
15,0.0623,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.791,156347,0.565,5icOoE6VgqFKohjWWNp0Ac,0.0,5,0.156,-3.933,0,0.0439,99.961,4,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,0.181,UnitedKingdom
16,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11,0.242,-7.058,1,0.203,102.211,4,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,UnitedKingdom
17,0.0153,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,0.581,189487,0.662,1wJRveJZLSb1rjhnUHQiv6,0.0,9,0.111,-5.239,1,0.303,93.023,4,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,audio_features,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.434,UnitedKingdom
18,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,UnitedKingdom
19,0.259,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,0.889,180522,0.496,2IRZnDFmlqMuOrYOLnZZyc,0.0,4,0.252,-6.365,0,0.0905,86.003,4,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.544,UnitedKingdom
20,0.016,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,0.807,229184,0.887,5itOtNx0WxtJmi1TQ3RuRd,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,audio_features,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,0.606,UnitedKingdom
21,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,UnitedKingdom
22,0.145,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,0.759,268434,0.73,7eBqSVxrzQZtK2mmgRG6lC,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,audio_features,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.74,UnitedKingdom
23,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,UnitedKingdom
24,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,UnitedKingdom
