,acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,year
90,0.205,https://api.spotify.com/v1/audio-analysis/1OsCKwNZxph96EkNusILRy,0.879,212907,0.626,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",1OsCKwNZxph96EkNusILRy,6.07e-05,7,0.056,-6.344,1,0.0604,110.864,4,https://api.spotify.com/v1/tracks/1OsCKwNZxph96EkNusILRy,audio_features,spotify:track:1OsCKwNZxph96EkNusILRy,0.968,1980s
91,0.261,https://api.spotify.com/v1/audio-analysis/0UYit2SshaoGD45cp21LEI,0.711,231480,0.74,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0UYit2SshaoGD45cp21LEI,0.0114,10,0.104,-7.776,0,0.036,143.047,4,https://api.spotify.com/v1/tracks/0UYit2SshaoGD45cp21LEI,audio_features,spotify:track:0UYit2SshaoGD45cp21LEI,0.638,1980s
92,0.0247,https://api.spotify.com/v1/audio-analysis/2dO88mixgzqmgy56wFUVSY,0.75,228840,0.723,"['new wave pop', 'soft rock']",2dO88mixgzqmgy56wFUVSY,0.00414,7,0.0215,-12.117,1,0.0485,130.515,4,https://api.spotify.com/v1/tracks/2dO88mixgzqmgy56wFUVSY,audio_features,spotify:track:2dO88mixgzqmgy56wFUVSY,0.946,1980s
93,0.0928,https://api.spotify.com/v1/audio-analysis/3rOD3MfHaXawznE0vrjM5B,0.59,203120,0.705,"['dance rock', 'new wave', 'new wave pop', 'ska', 'ska revival']",3rOD3MfHaXawznE0vrjM5B,0.00146,0,0.056,-6.062,1,0.0382,120.874,4,https://api.spotify.com/v1/tracks/3rOD3MfHaXawznE0vrjM5B,audio_features,spotify:track:3rOD3MfHaXawznE0vrjM5B,0.803,1980s
94,0.0597,https://api.spotify.com/v1/audio-analysis/0q4xWbV08szzUpGPhVsrcD,0.566,204480,0.769,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop']",0q4xWbV08szzUpGPhVsrcD,0.0,4,0.579,-4.973,1,0.0469,159.651,4,https://api.spotify.com/v1/tracks/0q4xWbV08szzUpGPhVsrcD,audio_features,spotify:track:0q4xWbV08szzUpGPhVsrcD,0.324,1980s
95,0.0605,https://api.spotify.com/v1/audio-analysis/68J1DQoZvymFuaIOz3RdVK,0.584,213867,0.801,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",68J1DQoZvymFuaIOz3RdVK,2.31e-06,0,0.273,-7.415,1,0.0257,114.114,4,https://api.spotify.com/v1/tracks/68J1DQoZvymFuaIOz3RdVK,audio_features,spotify:track:68J1DQoZvymFuaIOz3RdVK,0.633,1980s
96,0.218,https://api.spotify.com/v1/audio-analysis/26g8bCaVhcv0KkBi5SlEg7,0.654,260947,0.915,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",26g8bCaVhcv0KkBi5SlEg7,0.0,3,0.11,-6.254,1,0.0315,131.942,4,https://api.spotify.com/v1/tracks/26g8bCaVhcv0KkBi5SlEg7,audio_features,spotify:track:26g8bCaVhcv0KkBi5SlEg7,0.916,1980s
97,0.0778,https://api.spotify.com/v1/audio-analysis/0RMo4bixbZYfzuJ4AYBLu9,0.81,260493,0.386,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0RMo4bixbZYfzuJ4AYBLu9,0.00112,7,0.0404,-14.932,1,0.0595,122.585,4,https://api.spotify.com/v1/tracks/0RMo4bixbZYfzuJ4AYBLu9,audio_features,spotify:track:0RMo4bixbZYfzuJ4AYBLu9,0.812,1980s
98,0.0479,https://api.spotify.com/v1/audio-analysis/43r1dGvg8RkARjctRlSYNC,0.863,261000,0.839,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",43r1dGvg8RkARjctRlSYNC,0.00784,6,0.0467,-13.1,0,0.0616,116.215,4,https://api.spotify.com/v1/tracks/43r1dGvg8RkARjctRlSYNC,audio_features,spotify:track:43r1dGvg8RkARjctRlSYNC,0.878,1980s
99,0.2,https://api.spotify.com/v1/audio-analysis/1hVAlfoZDcfCV0SjNPWfLQ,0.693,235427,0.615,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'synthpop']",1hVAlfoZDcfCV0SjNPWfLQ,2.08e-06,3,0.0866,-11.76,1,0.0254,129.968,4,https://api.spotify.com/v1/tracks/1hVAlfoZDcfCV0SjNPWfLQ,audio_features,spotify:track:1hVAlfoZDcfCV0SjNPWfLQ,0.848,1980s
0,0.181,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,0.596,283800,0.605,"['album rock', 'blues-rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",7e89621JPkKaeDSTQ3avtg,0.000331,7,0.0863,-12.145,1,0.0255,97.798,4,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,audio_features,spotify:track:7e89621JPkKaeDSTQ3avtg,0.886,1970s
1,0.386,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,0.602,281613,0.522,"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",3gdewACMIVMEWVbyb8O9sY,1.44e-05,10,0.0941,-9.031,1,0.0285,136.637,4,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,0.36,1970s
2,0.652,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,0.388,303373,0.338,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",2RlgNHKcydI9sayD2Df2xp,3.72e-06,10,0.248,-10.054,1,0.0328,177.784,4,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.477,1970s
3,0.254,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.397,354320,0.396,"['glam rock', 'rock']",7tFiyTwD0nx5a1eklYtX2J,0.0,3,0.268,-9.91,1,0.05,142.913,4,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,audio_features,spotify:track:7tFiyTwD0nx5a1eklYtX2J,0.227,1970s
4,0.192,https://api.spotify.com/v1/audio-analysis/4rDbp1vnvEhieiccprPMdI,0.399,296480,0.702,"['glam rock', 'rock']",4rDbp1vnvEhieiccprPMdI,1.24e-06,8,0.219,-6.826,1,0.0627,109.722,3,https://api.spotify.com/v1/tracks/4rDbp1vnvEhieiccprPMdI,audio_features,spotify:track:4rDbp1vnvEhieiccprPMdI,0.393,1970s
5,0.0644,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,0.828,257800,0.492,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0ofHAoxe9vBkTCp2UQIavz,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,0.789,1970s
6,0.382,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,0.414,377093,0.428,"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",2TVxnKdb3tqe1nhQWwwZCO,0.000243,0,0.148,-11.097,1,0.0278,145.075,4,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,audio_features,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,0.282,1970s
7,0.0614,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,0.733,348624,0.794,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",37Tmv4NnfQeb0ZgUC4fOJj,0.0367,5,0.33,-10.023,1,0.0307,148.174,4,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,audio_features,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,0.931,1970s
8,0.631,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,0.443,243027,0.403,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",7iN1s7xHE4ifF5povM6A48,0.0,0,0.111,-8.339,1,0.0322,143.462,4,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,audio_features,spotify:track:7iN1s7xHE4ifF5povM6A48,0.41,1970s
9,0.0664,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,0.741,160133,0.697,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",2LawezPeJhN4AWuSB0GtAU,2.28e-05,0,0.133,-7.028,1,0.0277,116.109,4,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,audio_features,spotify:track:2LawezPeJhN4AWuSB0GtAU,0.774,1970s
10,0.000894,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,0.377,285133,0.682,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.288,1970s
11,0.883,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,0.414,199493,0.161,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",5ihS6UUlyQAfmp48eSkxuQ,0.000223,7,0.117,-22.32,0,0.0318,159.375,4,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,audio_features,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,0.423,1970s
12,0.907,https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9,0.547,187867,0.257,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",7pKfPomDEeI4TPT6EOYjn9,0.183,0,0.0935,-12.358,1,0.0252,75.752,4,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,audio_features,spotify:track:7pKfPomDEeI4TPT6EOYjn9,0.169,1970s
13,0.287,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,0.494,300000,0.722,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",3qiyyUfYe7CRYLucrPmulD,0.186,5,0.283,-8.373,1,0.0347,117.312,4,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,audio_features,spotify:track:3qiyyUfYe7CRYLucrPmulD,0.156,1970s
14,0.147,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,0.598,256427,0.353,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",1JQ6Xm1JrvHfvAqhl5pwaA,3.91e-05,10,0.0592,-15.06,0,0.0343,132.457,4,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,audio_features,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,0.342,1970s
15,0.566,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,0.674,161533,0.537,"['country', 'country dawn', 'traditional country']",2SpEHTbUuebeLkgs9QB7Ue,0.0,1,0.131,-10.971,0,0.0363,110.578,4,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue,audio_features,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,0.809,1970s
16,0.686,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,0.654,252240,0.506,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",54eZmuggBFJbV7k248bTTt,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,audio_features,spotify:track:54eZmuggBFJbV7k248bTTt,0.831,1970s
17,0.457,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,0.479,125093,0.416,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']",1k1Bqnv2R0uJXQN4u6LKYt,1.72e-05,4,0.118,-11.451,0,0.124,79.593,4,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,audio_features,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,0.514,1970s
18,0.221,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,0.645,227267,0.598,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'yacht rock']",7Ar4G7Ci11gpt6sfH9Cgz5,3.53e-06,1,0.0721,-13.18,0,0.0335,105.929,4,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,audio_features,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,0.913,1970s
19,0.177,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,0.728,275440,0.824,"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock', 'classic uk pop']",7HW5WIw7ZgZORCzUxv5gW5,1.48e-06,5,0.06,-8.632,1,0.0353,131.468,4,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,audio_features,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.787,1970s
20,0.343,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,0.575,211578,0.67,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",4yugZvBYaoREkJKtbG08Qr,4.95e-06,7,0.129,-10.39,1,0.0318,139.191,4,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,audio_features,spotify:track:4yugZvBYaoREkJKtbG08Qr,0.74,1970s
21,0.157,https://api.spotify.com/v1/audio-analysis/2DnJjbjNTV9Nd5NOa1KGba,0.659,258411,0.678,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",2DnJjbjNTV9Nd5NOa1KGba,6.69e-06,0,0.0784,-8.18,1,0.0313,106.186,4,https://api.spotify.com/v1/tracks/2DnJjbjNTV9Nd5NOa1KGba,audio_features,spotify:track:2DnJjbjNTV9Nd5NOa1KGba,0.647,1970s
22,0.825,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,0.561,240750,0.302,"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",38zsOOcu31XbbYj9BIPUF1,5.21e-06,3,0.131,-10.986,1,0.0319,128.172,4,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,audio_features,spotify:track:38zsOOcu31XbbYj9BIPUF1,0.278,1970s
23,0.394,https://api.spotify.com/v1/audio-analysis/1bp2IO61zbQrbWNmKKxg3f,0.424,264504,0.446,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",1bp2IO61zbQrbWNmKKxg3f,3.78e-06,5,0.16,-9.618,1,0.0525,165.158,4,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,audio_features,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.794,1970s
24,0.61,https://api.spotify.com/v1/audio-analysis/19slC7k8bsPOAKDjHYLU2W,0.495,221000,0.343,"['british folk', 'folk', 'folk rock', 'mellow gold', 'nasheed', 'rock', 'singer-songwriter', 'soft rock']",19slC7k8bsPOAKDjHYLU2W,9.45e-05,7,0.101,-11.549,1,0.0355,135.882,4,https://api.spotify.com/v1/tracks/19slC7k8bsPOAKDjHYLU2W,audio_features,spotify:track:19slC7k8bsPOAKDjHYLU2W,0.453,1970s
25,0.0589,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,0.586,295400,0.7,"['album rock', 'power pop']",1HOMkjp0nHMaTnfAkslCQj,0.00125,0,0.0318,-9.558,1,0.0363,147.245,4,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,audio_features,spotify:track:1HOMkjp0nHMaTnfAkslCQj,0.897,1970s
26,0.683,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,0.575,254173,0.318,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",5p3JunprHCxClJjOmcLV8G,0.000202,0,0.0934,-16.729,1,0.109,104.522,4,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,audio_features,spotify:track:5p3JunprHCxClJjOmcLV8G,0.385,1970s
27,0.234,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,0.445,266720,0.706,"['album rock', 'blues-rock', 'classic rock', 'hard rock', 'metal', 'rock']",43DeSV93pJPT4lCZaWZ6b1,0.000252,8,0.205,-9.803,1,0.0461,80.823,4,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,audio_features,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0.768,1970s
28,0.54,https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA,0.719,186947,0.768,"['soft rock', 'sunshine pop']",2BY7ALEWdloFHgQZG6VMLA,1.59e-05,1,0.146,-7.528,0,0.0766,125.315,4,https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA,audio_features,spotify:track:2BY7ALEWdloFHgQZG6VMLA,0.772,1970s
29,0.209,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,0.635,274747,0.686,"['album rock', 'art rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'protopunk', 'rock']",2EC9IJj7g0mN1Q5VrZkiYY,0.0176,9,0.282,-15.648,1,0.053,125.988,4,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,audio_features,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,0.464,1970s
30,0.292,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,0.69,254560,0.651,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']",0bRXwKfigvpKZUurwqAlEh,0.00241,9,0.105,-8.267,1,0.0324,97.918,4,https://api.spotify.com/v1/tracks/0bRXwKfigvpKZUurwqAlEh,audio_features,spotify:track:0bRXwKfigvpKZUurwqAlEh,0.706,1970s
31,0.0193,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,0.429,235373,0.564,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0KMGxYKeUzK9wc5DZCt3HT,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,audio_features,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,0.276,1970s
32,0.499,https://api.spotify.com/v1/audio-analysis/3LcYYV9ozePfgYYmXv0P3r,0.611,200579,0.35,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",3LcYYV9ozePfgYYmXv0P3r,7.84e-06,5,0.0844,-14.48,1,0.0356,76.064,4,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,audio_features,spotify:track:3LcYYV9ozePfgYYmXv0P3r,0.36,1970s
33,0.522,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,0.791,244920,0.734,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",714hERk9U1W8FMYkoC83CO,0.00165,5,0.167,-5.464,1,0.0629,105.854,4,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,audio_features,spotify:track:714hERk9U1W8FMYkoC83CO,0.962,1970s
34,0.387,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,0.787,265173,0.877,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",77oU2rjC5XbjQfNe3bD6so,0.00065,1,0.0387,-3.822,0,0.032,100.61,4,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,audio_features,spotify:track:77oU2rjC5XbjQfNe3bD6so,0.837,1970s
35,0.448,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,0.55,214733,0.824,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",7MRyJPksH3G2cXHN8UKYzP,0.000127,2,0.366,-5.988,1,0.0334,114.512,4,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,audio_features,spotify:track:7MRyJPksH3G2cXHN8UKYzP,0.777,1970s
36,0.251,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,0.513,149880,0.396,"['album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'rock', 'roots rock', 'singer-songwriter']",6HSXNV0b4M4cLJ7ljgVVeh,0.177,7,0.11,-13.061,1,0.0299,140.208,4,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,audio_features,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,0.229,1970s
37,0.00501,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,0.27,269920,0.944,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",6hTcuIQa0sxrrByu9wTD7s,2.05e-05,4,0.116,-4.199,1,0.0975,146.347,4,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,audio_features,spotify:track:6hTcuIQa0sxrrByu9wTD7s,0.606,1970s
38,0.727,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,0.477,286920,0.381,"['adult standards', 'christmas', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",3gsCAGsWr6pUm1Vy7CPPob,0.0,5,0.0615,-10.237,0,0.0342,121.568,4,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,audio_features,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,0.329,1970s
39,0.699,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,0.531,516893,0.481,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']",1fDsrQ23eTAVFElUMaf38X,0.0,4,0.0842,-11.709,0,0.06,138.45,4,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,audio_features,spotify:track:1fDsrQ23eTAVFElUMaf38X,0.491,1970s
40,0.5,https://api.spotify.com/v1/audio-analysis/5E3P9e1hvjyIOlFyqNB5eD,0.597,144333,0.643,"['album rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",5E3P9e1hvjyIOlFyqNB5eD,0.0,5,0.0435,-6.303,1,0.134,167.963,4,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,audio_features,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,0.823,1970s
41,0.259,https://api.spotify.com/v1/audio-analysis/0dBatXn1vVUl0jLgXRClwD,0.665,322549,0.673,"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",0dBatXn1vVUl0jLgXRClwD,7.62e-06,0,0.497,-7.95,1,0.0493,132.642,4,https://api.spotify.com/v1/tracks/0dBatXn1vVUl0jLgXRClwD,audio_features,spotify:track:0dBatXn1vVUl0jLgXRClwD,0.779,1970s
42,0.0916,https://api.spotify.com/v1/audio-analysis/4nXkbcTj3nyww1cHkw5RAP,0.575,207267,0.912,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'yacht rock']",4nXkbcTj3nyww1cHkw5RAP,0.00211,7,0.0562,-7.275,0,0.0393,117.399,4,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP,audio_features,spotify:track:4nXkbcTj3nyww1cHkw5RAP,0.843,1970s
43,0.367,https://api.spotify.com/v1/audio-analysis/3lh3iiiJeiBXHSZw6u0kh6,0.608,205613,0.524,"['classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",3lh3iiiJeiBXHSZw6u0kh6,0.00254,8,0.115,-10.266,1,0.0309,86.204,4,https://api.spotify.com/v1/tracks/3lh3iiiJeiBXHSZw6u0kh6,audio_features,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,0.797,1970s
44,0.295,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,0.749,213267,0.748,"['europop', 'swedish pop']",2TxCwUlqaOH3TIyJqGgR91,0.000443,2,0.469,-7.011,1,0.0323,137.547,4,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,audio_features,spotify:track:2TxCwUlqaOH3TIyJqGgR91,0.827,1970s
45,0.583,https://api.spotify.com/v1/audio-analysis/2hdNya0b6Cc2YJ8IyaQIWp,0.549,212307,0.651,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",2hdNya0b6Cc2YJ8IyaQIWp,0.0,0,0.121,-7.097,1,0.0323,122.818,4,https://api.spotify.com/v1/tracks/2hdNya0b6Cc2YJ8IyaQIWp,audio_features,spotify:track:2hdNya0b6Cc2YJ8IyaQIWp,0.368,1970s
46,0.133,https://api.spotify.com/v1/audio-analysis/1I7zHEdDx8Ny5RxzYPqsU2,0.523,277267,0.758,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'yacht rock']",1I7zHEdDx8Ny5RxzYPqsU2,0.0,2,0.0952,-9.81,1,0.0403,135.437,4,https://api.spotify.com/v1/tracks/1I7zHEdDx8Ny5RxzYPqsU2,audio_features,spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,0.766,1970s
47,0.223,https://api.spotify.com/v1/audio-analysis/4IU1RL4BKvFyXtbTwaHAvW,0.673,211387,0.581,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",4IU1RL4BKvFyXtbTwaHAvW,0.000206,2,0.063,-10.205,1,0.029,130.771,4,https://api.spotify.com/v1/tracks/4IU1RL4BKvFyXtbTwaHAvW,audio_features,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,0.818,1970s
